Date,Price,Open,High,Low,Vol.,Change %,Close
8/22/16,587.5,580.7,591.9,577.1,33.56K,1.17%,580.7
8/21/16,580.7,582.6,585.3,577.8,14.16K,-0.33%,582.6
8/20/16,582.6,574.6,583.5,572.3,23.12K,1.40%,574.6
8/19/16,574.6,573.4,577.9,566.3,25.53K,0.20%,573.4
8/18/16,573.4,572.3,579.5,570.8,30.39K,0.18%,572.3
8/17/16,572.3,580.2,581.1,568.7,32.76K,-1.35%,580.2
8/16/16,580.2,567.0,583.4,563.4,37.69K,2.34%,567.0
8/15/16,567.0,569.1,575.0,559.3,33.77K,-0.37%,569.1
8/14/16,569.1,584.6,585.8,559.9,33.07K,-2.66%,584.6
8/13/16,584.6,587.1,590.1,582.8,19.30K,-0.43%,587.1
8/12/16,587.1,587.8,591.1,582.2,25.50K,-0.12%,587.8
8/11/16,587.8,590.9,599.2,585.4,39.83K,-0.52%,590.9
8/10/16,590.9,585.3,600.5,580.9,49.57K,0.97%,585.3
8/9/16,585.3,589.2,591.2,581.1,25.97K,-0.68%,589.2
8/8/16,589.2,590.8,594.2,585.4,24.88K,-0.27%,590.8
8/7/16,590.8,586.5,596.0,580.9,26.20K,0.75%,586.5
8/6/16,586.5,574.7,596.7,565.3,25.38K,2.05%,574.7
8/5/16,574.7,576.2,580.0,565.8,27.89K,-0.27%,576.2
8/4/16,576.2,566.4,584.9,559.5,44.82K,1.73%,566.4
8/3/16,566.4,513.4,573.1,514.1,85.93K,10.32%,513.4
8/2/16,513.4,607.0,613.8,471.4,130.91K,-15.42%,607.0
8/1/16,607.0,621.9,627.9,603.5,66.66K,-2.39%,621.9
7/31/16,621.9,654.7,654.9,621.4,62.89K,-5.02%,654.7
7/30/16,654.7,655.4,657.5,652.1,19.35K,-0.11%,655.4
7/29/16,655.4,654.1,657.4,651.0,27.04K,0.20%,654.1
7/28/16,654.1,654.5,658.0,650.8,28.11K,-0.06%,654.5
7/27/16,654.5,654.4,659.1,646.0,29.89K,0.02%,654.4
7/26/16,654.4,654.0,657.8,643.5,49.39K,0.06%,654.0
7/25/16,654.0,659.3,662.5,651.1,34.38K,-0.80%,659.3
7/24/16,659.3,655.2,664.2,651.0,29.82K,0.63%,655.2
7/23/16,655.2,651.1,658.2,648.0,29.89K,0.62%,651.1
7/22/16,651.1,664.6,669.4,645.7,65.90K,-2.03%,664.6
7/21/16,664.6,664.4,666.5,657.8,32.17K,0.03%,664.4
7/20/16,664.4,671.1,672.3,659.5,37.56K,-1.00%,671.1
7/19/16,671.1,670.4,673.2,663.6,30.40K,0.11%,670.4
7/18/16,670.4,676.3,680.4,664.6,42.58K,-0.88%,676.3
7/17/16,676.3,660.7,680.9,660.1,46.84K,2.37%,660.7
7/16/16,660.7,664.2,665.4,655.7,20.39K,-0.53%,664.2
7/15/16,664.2,657.3,667.5,656.5,35.83K,1.06%,657.3
7/14/16,657.3,661.2,661.9,646.3,48.20K,-0.59%,661.2
7/13/16,661.2,670.6,672.0,656.0,62.96K,-1.40%,670.6
7/12/16,670.6,646.7,673.2,644.6,66.59K,3.69%,646.7
7/11/16,646.7,647.1,657.5,640.0,45.94K,-0.06%,647.1
7/10/16,647.1,651.8,652.0,636.8,29.26K,-0.72%,651.8
7/9/16,651.8,662.8,663.5,620.7,96.01K,-1.65%,662.8
7/8/16,662.8,635.3,663.4,630.2,75.89K,4.33%,635.3
7/7/16,635.3,672.7,676.2,605.0,153.61K,-5.57%,672.7
7/6/16,672.7,663.7,678.4,662.2,47.05K,1.36%,663.7
7/5/16,663.7,675.2,679.2,657.3,54.64K,-1.70%,675.2
7/4/16,675.2,661.6,679.0,644.0,63.91K,2.04%,661.6
7/3/16,661.6,698.1,701.5,644.6,99.27K,-5.22%,698.1
7/2/16,698.1,674.6,700.5,671.5,67.38K,3.48%,674.6
7/1/16,674.6,670.0,685.1,661.1,92.23K,0.68%,670.0
6/30/16,670.0,636.5,673.0,631.2,88.20K,5.26%,636.5
6/29/16,636.5,644.9,645.9,621.8,80.22K,-1.29%,644.9
6/28/16,644.9,644.7,659.3,634.3,76.66K,0.04%,644.7
6/27/16,644.7,625.4,650.3,615.2,99.81K,3.08%,625.4
6/26/16,625.4,663.5,665.2,609.9,88.93K,-5.74%,663.5
6/25/16,663.5,656.9,688.1,640.8,100.46K,1.01%,656.9
6/24/16,656.9,620.8,687.4,616.4,196.69K,5.81%,620.8
6/23/16,620.8,590.6,629.5,539.3,261.74K,5.13%,590.6
6/22/16,590.6,667.4,677.8,586.6,202.32K,-11.51%,667.4
6/21/16,667.4,734.0,732.2,626.0,248.08K,-9.07%,734.0
6/20/16,734.0,761.0,764.6,717.4,112.29K,-3.56%,761.0
6/19/16,761.0,753.8,765.1,740.4,60.45K,0.96%,753.8
6/18/16,753.8,743.9,776.0,727.1,120.53K,1.33%,743.9
6/17/16,743.9,761.2,771.9,704.2,215.87K,-2.27%,761.2
6/16/16,761.2,690.8,769.7,687.4,229.57K,10.20%,690.8
6/15/16,690.8,685.1,695.1,670.5,78.62K,0.82%,685.1
6/14/16,685.1,700.1,702.5,654.7,135.65K,-2.13%,700.1
6/13/16,700.1,666.5,718.2,652.8,216.73K,5.03%,666.5
6/12/16,666.5,591.6,683.8,592.8,217.38K,12.67%,591.6
6/11/16,591.6,577.9,592.6,576.3,42.22K,2.37%,577.9
6/10/16,577.9,574.7,579.3,571.1,45.50K,0.56%,574.7
6/9/16,574.7,580.5,580.7,569.3,48.61K,-1.00%,580.5
6/8/16,580.5,575.6,582.4,567.8,49.60K,0.86%,575.6
6/7/16,575.6,583.6,591.3,543.6,84.69K,-1.37%,583.6
6/6/16,583.6,574.9,586.7,571.7,63.68K,1.51%,574.9
6/5/16,574.9,572.0,583.6,567.8,64.52K,0.52%,572.0
6/4/16,572.0,567.0,592.7,560.9,87.41K,0.87%,567.0
6/3/16,567.0,537.1,573.7,534.3,106.25K,5.57%,537.1
6/2/16,537.1,537.4,541.5,530.5,52.88K,-0.06%,537.4
6/1/16,537.4,528.9,542.3,521.3,72.41K,1.60%,528.9
5/31/16,528.9,532.3,546.9,513.2,114.08K,-0.63%,532.3
5/30/16,532.3,516.0,544.2,512.8,77.53K,3.14%,516.0
5/29/16,516.0,524.2,548.0,493.2,152.57K,-1.56%,524.2
5/28/16,524.2,474.0,531.8,467.0,150.17K,10.58%,474.0
5/27/16,474.0,453.3,479.2,452.7,135.68K,4.58%,453.3
5/26/16,453.3,449.8,454.3,447.7,37.72K,0.78%,449.8
5/25/16,449.8,446.1,451.2,445.4,37.72K,0.82%,446.1
5/24/16,446.1,443.7,447.9,442.0,33.22K,0.55%,443.7
5/23/16,443.7,439.6,445.0,438.2,35.90K,0.93%,439.6
5/22/16,439.6,443.6,444.2,436.9,28.74K,-0.91%,443.6
5/21/16,443.6,442.1,445.2,439.7,23.00K,0.35%,442.1
5/20/16,442.1,442.7,447.8,435.4,48.43K,-0.12%,442.7
5/19/16,442.7,454.2,455.2,441.1,59.39K,-2.55%,454.2
5/18/16,454.2,453.3,456.6,452.4,32.61K,0.21%,453.3
5/17/16,453.3,454.9,456.3,451.7,34.63K,-0.36%,454.9
5/16/16,454.9,458.1,459.6,450.7,36.60K,-0.71%,458.1
5/15/16,458.1,456.4,460.3,455.0,21.20K,0.37%,456.4
5/14/16,456.4,455.4,457.7,453.6,20.36K,0.23%,455.4
5/13/16,455.4,454.4,457.2,451.5,32.39K,0.22%,454.4
5/12/16,454.4,452.5,455.3,448.4,49.19K,0.43%,452.5
5/11/16,452.5,449.4,456.1,449.6,39.97K,0.70%,449.4
5/10/16,449.4,460.4,462.1,446.8,59.99K,-2.41%,460.4
5/9/16,460.4,457.9,464.2,455.4,48.42K,0.56%,457.9
5/8/16,457.9,458.5,460.2,454.9,27.60K,-0.13%,458.5
5/7/16,458.5,459.6,460.6,454.6,30.97K,-0.24%,459.6
5/6/16,459.6,448.1,461.5,445.7,68.43K,2.56%,448.1
5/5/16,448.1,445.8,449.2,444.4,41.89K,0.51%,445.8
5/4/16,445.8,450.3,450.9,444.2,39.44K,-0.99%,450.3
5/3/16,450.3,444.2,451.5,441.5,49.75K,1.37%,444.2
5/2/16,444.2,452.2,453.9,440.2,73.85K,-1.78%,452.2
5/1/16,452.2,448.5,454.2,447.5,21.75K,0.83%,448.5
4/30/16,448.5,455.0,456.9,446.6,35.31K,-1.42%,455.0
4/29/16,455.0,448.5,456.3,445.2,44.85K,1.45%,448.5
4/28/16,448.5,447.0,450.1,433.9,81.94K,0.33%,447.0
4/27/16,447.0,466.0,467.9,444.6,90.81K,-4.08%,466.0
4/26/16,466.0,461.7,468.9,459.2,67.56K,0.92%,461.7
4/25/16,461.7,457.6,466.2,451.8,81.66K,0.91%,457.6
4/24/16,457.6,450.1,461.8,447.9,74.43K,1.66%,450.1
4/23/16,450.1,445.3,451.5,443.1,42.36K,1.08%,445.3
4/22/16,445.3,449.3,450.2,441.9,49.71K,-0.90%,449.3
4/21/16,449.3,441.2,450.8,439.5,63.13K,1.85%,441.2
4/20/16,441.2,434.9,442.9,432.5,74.36K,1.43%,434.9
4/19/16,434.9,427.7,436.1,426.8,45.68K,1.69%,427.7
4/18/16,427.7,426.3,429.1,424.4,32.58K,0.34%,426.3
4/17/16,426.3,430.0,430.6,423.8,25.59K,-0.88%,430.0
4/16/16,430.0,428.7,432.0,426.8,29.02K,0.32%,428.7
4/15/16,428.7,424.0,429.5,423.3,54.12K,1.10%,424.0
4/14/16,424.0,423.5,425.4,421.8,30.66K,0.13%,423.5
4/13/16,423.5,424.7,426.6,421.4,38.09K,-0.30%,424.7
4/12/16,424.7,421.4,426.7,420.7,57.71K,0.79%,421.4
4/11/16,421.4,420.3,422.4,418.1,36.39K,0.28%,420.3
4/10/16,420.3,418.0,421.6,416.7,23.30K,0.53%,418.0
4/9/16,418.0,417.7,418.9,412.4,29.43K,0.09%,417.7
4/8/16,417.7,420.1,423.5,415.5,46.95K,-0.58%,420.1
4/7/16,420.1,421.3,422.0,417.9,36.06K,-0.27%,421.3
4/6/16,421.3,422.1,422.8,419.5,32.67K,-0.19%,422.1
4/5/16,422.1,419.3,423.7,418.0,40.89K,0.65%,419.3
4/4/16,419.3,419.1,420.4,416.2,33.44K,0.06%,419.1
4/3/16,419.1,418.5,420.2,417.0,22.80K,0.13%,418.5
4/2/16,418.5,415.6,420.1,415.1,31.31K,0.69%,415.6
4/1/16,415.6,415.7,416.9,412.8,38.22K,0.00%,415.7
3/31/16,415.7,412.4,417.2,411.5,41.84K,0.78%,412.4
3/30/16,412.4,415.0,416.2,408.4,43.28K,-0.62%,415.0
3/29/16,415.0,422.2,424.5,406.4,69.11K,-1.71%,422.2
3/28/16,422.2,424.6,425.4,419.7,43.45K,-0.56%,424.6
3/27/16,424.6,416.5,427.4,415.5,61.72K,1.94%,416.5
3/26/16,416.5,415.7,417.7,413.9,28.06K,0.19%,415.7
3/25/16,415.7,414.7,417.3,412.4,34.59K,0.23%,414.7
3/24/16,414.7,417.0,417.7,412.9,38.83K,-0.54%,417.0
3/23/16,417.0,416.2,419.6,414.2,40.61K,0.19%,416.2
3/22/16,416.2,411.1,417.9,410.8,49.08K,1.24%,411.1
3/21/16,411.1,411.5,413.1,407.3,43.16K,-0.10%,411.5
3/20/16,411.5,408.7,413.5,407.2,30.54K,0.69%,408.7
3/19/16,408.7,408.2,410.5,402.1,37.00K,0.13%,408.2
3/18/16,408.2,418.2,418.6,402.5,66.07K,-2.39%,418.2
3/17/16,418.2,415.9,419.6,415.3,43.82K,0.54%,415.9
3/16/16,415.9,415.1,417.0,413.3,44.54K,0.19%,415.1
3/15/16,415.1,414.3,417.4,412.3,48.60K,0.20%,414.3
3/14/16,414.3,412.4,416.1,411.2,49.33K,0.46%,412.4
3/13/16,412.4,410.4,415.9,409.6,34.98K,0.50%,410.4
3/12/16,410.4,419.1,420.7,407.0,59.64K,-2.09%,419.1
3/11/16,419.1,415.8,422.4,415.1,60.63K,0.79%,415.8
3/10/16,415.8,412.8,417.5,410.3,55.74K,0.74%,412.8
3/9/16,412.8,411.9,414.9,408.9,50.92K,0.21%,411.9
3/8/16,411.9,414.9,416.7,408.4,53.77K,-0.72%,414.9
3/7/16,414.9,406.0,416.6,402.0,61.77K,2.19%,406.0
3/6/16,406.0,399.0,412.0,393.1,62.59K,1.74%,399.0
3/5/16,399.0,409.5,410.1,386.9,129.15K,-2.56%,409.5
3/4/16,409.5,419.6,423.4,407.2,75.27K,-2.40%,419.6
3/3/16,419.6,425.4,425.8,414.9,78.90K,-1.36%,425.4
3/2/16,425.4,434.0,435.9,423.9,57.75K,-2.00%,434.0
3/1/16,434.0,436.2,439.0,428.5,67.46K,-0.50%,436.2
2/29/16,436.2,432.5,441.3,429.8,68.77K,0.86%,432.5
2/28/16,432.5,431.3,435.6,421.2,50.85K,0.27%,431.3
2/27/16,431.3,427.3,434.1,427.3,42.79K,0.93%,427.3
2/26/16,427.3,423.5,427.6,419.1,53.21K,0.91%,423.5
2/25/16,423.5,422.7,427.2,417.5,53.54K,0.18%,422.7
2/24/16,422.7,419.9,425.2,410.4,66.51K,0.67%,419.9
2/23/16,419.9,437.8,440.8,414.4,93.72K,-4.09%,437.8
2/22/16,437.8,437.9,440.2,431.3,56.01K,-0.02%,437.9
2/21/16,437.9,440.1,447.6,425.5,100.50K,-0.50%,440.1
2/20/16,440.1,420.0,442.7,419.5,111.63K,4.78%,420.0
2/19/16,420.0,421.4,424.3,416.4,52.24K,-0.34%,421.4
2/18/16,421.4,417.1,425.5,414.8,77.35K,1.02%,417.1
2/17/16,417.1,406.4,421.5,405.0,90.32K,2.64%,406.4
2/16/16,406.4,401.1,409.8,398.0,68.33K,1.33%,401.1
2/15/16,401.1,405.5,410.9,396.6,86.13K,-1.09%,405.5
2/14/16,405.5,390.1,405.9,390.1,73.59K,3.95%,390.1
2/13/16,390.1,384.0,392.6,383.3,48.16K,1.58%,384.0
2/12/16,384.0,379.5,386.4,379.3,53.76K,1.21%,379.5
2/11/16,379.5,381.9,383.2,372.8,62.65K,-0.64%,381.9
2/10/16,381.9,375.3,385.4,374.1,97.49K,1.75%,375.3
2/9/16,375.3,372.6,377.6,371.4,55.36K,0.72%,372.6
2/8/16,372.6,377.9,380.9,372.1,62.24K,-1.40%,377.9
2/7/16,377.9,376.7,382.6,375.3,40.74K,0.33%,376.7
2/6/16,376.7,386.5,386.4,372.9,78.85K,-2.53%,386.5
2/5/16,386.5,390.6,391.1,384.5,60.92K,-1.07%,390.6
2/4/16,390.6,368.0,391.8,368.0,101.87K,6.15%,368.0
2/3/16,368.0,373.9,375.9,366.2,59.81K,-1.58%,373.9
2/2/16,373.9,372.2,376.6,371.4,50.98K,0.47%,372.2
2/1/16,372.2,369.8,379.8,365.3,74.35K,0.63%,369.8
1/31/16,369.8,377.8,380.5,366.9,39.02K,-2.10%,377.8
1/30/16,377.8,380.3,381.8,375.0,36.18K,-0.67%,380.3
1/29/16,380.3,379.7,385.8,363.5,138.46K,0.16%,379.7
1/28/16,379.7,395.0,395.4,376.7,77.32K,-3.88%,395.0
1/27/16,395.0,389.8,397.4,389.4,43.68K,1.34%,389.8
1/26/16,389.8,392.8,397.7,387.9,56.81K,-0.76%,392.8
1/25/16,392.8,402.1,403.8,386.9,67.66K,-2.33%,402.1
1/24/16,402.1,388.6,405.4,385.5,64.54K,3.48%,388.6
1/23/16,388.6,382.6,395.4,380.3,61.38K,1.56%,382.6
1/22/16,382.6,410.2,411.5,374.9,144.86K,-6.73%,410.2
1/21/16,410.2,414.6,423.4,403.9,89.94K,-1.05%,414.6
1/20/16,414.6,379.5,425.7,374.0,190.32K,9.26%,379.5
1/19/16,379.5,384.4,386.7,375.9,66.35K,-1.29%,384.4
1/18/16,384.4,382.5,387.3,373.2,69.30K,0.50%,382.5
1/17/16,382.5,385.0,390.7,377.7,66.09K,-0.67%,385.0
1/16/16,385.0,372.3,386.7,350.4,183.96K,3.43%,372.3
1/15/16,372.3,429.1,430.1,364.7,268.14K,-13.25%,429.1
1/14/16,429.1,432.2,433.7,427.0,46.17K,-0.71%,432.2
1/13/16,432.2,445.0,443.7,420.4,92.04K,-2.89%,445.0
1/12/16,445.0,447.7,448.4,443.1,44.59K,-0.60%,447.7
1/11/16,447.7,446.2,451.1,441.8,56.59K,0.34%,446.2
1/10/16,446.2,448.3,448.9,438.6,44.46K,-0.47%,448.3
1/9/16,448.3,452.9,454.5,444.9,39.81K,-1.01%,452.9
1/8/16,452.9,457.0,462.9,446.5,91.31K,-0.91%,457.0
1/7/16,457.0,430.8,457.5,428.5,130.20K,6.09%,430.8
1/6/16,430.8,431.2,432.1,425.0,43.43K,-0.09%,431.2
1/5/16,431.2,433.3,435.3,428.9,45.03K,-0.49%,433.3
1/4/16,433.3,430.7,435.3,428.6,53.01K,0.61%,430.7
1/3/16,430.7,433.7,434.1,423.1,54.83K,-0.70%,433.7
1/2/16,433.7,434.0,437.4,430.7,33.57K,-0.06%,434.0
1/1/16,434.0,430.0,438.0,425.9,46.97K,0.94%,430.0
12/31/15,430.0,427.1,433.1,417.1,65.21K,0.66%,427.1
12/30/15,427.1,431.9,435.0,420.8,68.27K,-1.10%,431.9
12/29/15,431.9,421.8,433.6,419.3,70.65K,2.41%,421.8
12/28/15,421.8,422.4,429.9,417.1,68.35K,-0.15%,422.4
12/27/15,422.4,415.4,425.5,406.1,67.58K,1.69%,415.4
12/26/15,415.4,454.0,456.5,400.5,208.58K,-8.52%,454.0
12/25/15,454.0,453.0,457.4,449.5,42.39K,0.24%,453.0
12/24/15,453.0,442.4,460.6,441.8,79.60K,2.38%,442.4
12/23/15,442.4,437.0,444.8,434.3,63.25K,1.24%,437.0
12/22/15,437.0,437.6,443.2,433.3,65.79K,-0.13%,437.6
12/21/15,437.6,441.8,445.5,424.0,121.99K,-0.95%,441.8
12/20/15,441.8,461.2,462.8,431.1,121.53K,-4.21%,461.2
12/19/15,461.2,463.2,466.0,452.3,61.31K,-0.43%,463.2
12/18/15,463.2,455.5,466.1,453.5,83.41K,1.68%,455.5
12/17/15,455.5,454.0,458.4,447.3,64.58K,0.34%,454.0
12/16/15,454.0,462.6,465.2,437.4,185.22K,-1.87%,462.6
12/15/15,462.6,442.0,464.2,440.7,107.06K,4.67%,442.0
12/14/15,442.0,434.7,449.5,428.8,218.92K,1.68%,434.7
12/13/15,434.7,432.3,441.0,420.8,64.14K,0.56%,432.3
12/12/15,432.3,449.8,467.7,403.7,211.44K,-3.90%,449.8
12/11/15,449.8,415.5,453.4,413.7,175.06K,8.26%,415.5
12/10/15,415.5,416.0,420.4,409.5,71.66K,-0.12%,416.0
12/9/15,416.0,410.7,424.6,403.3,147.36K,1.30%,410.7
12/8/15,410.7,394.3,411.1,388.0,74.36K,4.16%,394.3
12/7/15,394.3,393.4,398.7,381.7,96.75K,0.23%,393.4
